Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Core i7-4720HQ,372,67.4,77578,https://cpu.userbenchmark.com/SpeedTest/20045/IntelR-CoreTM-i7-4720HQ-CPU---260GHz
CPU,,Intel,Core i7-4910MQ,373,67.4,5022,https://cpu.userbenchmark.com/SpeedTest/9700/IntelR-CoreTM-i7-4910MQ-CPU---290GHz
CPU,,Intel,Xeon X5560,374,67.2,473,https://cpu.userbenchmark.com/SpeedTest/16614/IntelR-XeonR-CPU-----------X5560----280GHz
CPU,,Intel,Xeon L5639,375,67.2,81,https://cpu.userbenchmark.com/SpeedTest/5958/IntelR-XeonR-CPU-----------L5639----213GHz
CPU,,Intel,Core i7-3840QM,376,67.2,3895,https://cpu.userbenchmark.com/SpeedTest/2451/IntelR-CoreTM-i7-3840QM-CPU---280GHz
CPU,,Intel,Core i7-4810MQ,377,67.1,23977,https://cpu.userbenchmark.com/SpeedTest/7168/IntelR-CoreTM-i7-4810MQ-CPU---280GHz
CPU,BX80601950,Intel,Core i7-950,378,67.1,38126,https://cpu.userbenchmark.com/Intel-Core-i7-950/Rating/617
CPU,YD130XBBAEBOX,AMD,Ryzen 3 1300X,379,67,35465,https://cpu.userbenchmark.com/AMD-Ryzen-3-1300X/Rating/3930
CPU,,Intel,Core i7-6820HQ,380,66.9,25479,https://cpu.userbenchmark.com/SpeedTest/43500/IntelR-CoreTM-i7-6820HQ-CPU---270GHz
CPU,,Intel,Core i7-3820QM,381,66.8,2798,https://cpu.userbenchmark.com/SpeedTest/4339/IntelR-CoreTM-i7-3820QM-CPU---270GHz
CPU,,Intel,Xeon W3565,382,66.8,6597,https://cpu.userbenchmark.com/SpeedTest/6324/IntelR-XeonR-CPU-----------W3565----320GHz
CPU,BX80646I34370,Intel,Core i3-4370,383,66.8,1477,https://cpu.userbenchmark.com/Intel-Core-i3-4370/Rating/2817
CPU,,Intel,Core i5-10310U,384,66.6,2518,https://cpu.userbenchmark.com/SpeedTest/1150155/IntelR-CoreTM-i5-10310U-CPU---170GHz
CPU,,Intel,Core i5-2310,385,66.6,15142,https://cpu.userbenchmark.com/SpeedTest/2055/IntelR-CoreTM-i5-2310-CPU---290GHz
CPU,BX80647I74900MQ,Intel,Core i7-4900MQ,386,66.4,5475,https://cpu.userbenchmark.com/Intel-Core-i7-4900MQ/Rating/1994
CPU,,Intel,Core i7-6700HQ,387,66.3,293644,https://cpu.userbenchmark.com/SpeedTest/34954/IntelR-CoreTM-i7-6700HQ-CPU---260GHz
CPU,,Intel,Xeon W3550,388,66.3,6325,https://cpu.userbenchmark.com/SpeedTest/3628/IntelR-XeonR-CPU-----------W3550----307GHz
CPU,,Intel,Core i7-4722HQ,389,66.3,201,https://cpu.userbenchmark.com/SpeedTest/32895/IntelR-CoreTM-i7-4722HQ-CPU---240GHz
CPU,BX80662I36300,Intel,Core i3-6300,390,66.3,3443,https://cpu.userbenchmark.com/Intel-Core-i3-6300/Rating/3536
CPU,BX80677I37300T,Intel,Core i3-7300T,391,66.2,69,https://cpu.userbenchmark.com/SpeedTest/230231/IntelR-CoreTM-i3-7300T-CPU---350GHz
CPU,,Intel,Core i5-4570R,392,66.2,929,https://cpu.userbenchmark.com/SpeedTest/6445/IntelR-CoreTM-i5-4570R-CPU---270GHz
CPU,,Intel,Core i7-4700HQ,393,66.2,41082,https://cpu.userbenchmark.com/Intel-Core-i7-4700HQ/Rating/2728
CPU,BX80677I57400T,Intel,Core i5-7400T,394,66.2,3386,https://cpu.userbenchmark.com/SpeedTest/244917/IntelR-CoreTM-i5-7400T-CPU---240GHz
CPU,,Intel,Xeon E5-2670 v2,395,66.1,357,https://cpu.userbenchmark.com/SpeedTest/18414/IntelR-XeonR-CPU-E5-2670-v2---250GHz
CPU,,Intel,Core i5 760,396,66.1,31313,https://cpu.userbenchmark.com/SpeedTest/717/IntelR-CoreTM-i5-CPU---------760----280GHz
CPU,FD9370FHHKWOF,AMD,FX-9370,397,66,8455,https://cpu.userbenchmark.com/AMD-FX-9370/Rating/2005
CPU,,Intel,Core i7-10510U,398,66,41562,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz
CPU,BX80677G4620,Intel,Pentium G4620,399,66,2841,https://cpu.userbenchmark.com/Intel-Pentium-G4620/Rating/3895
CPU,,Intel,Core i7 940,400,65.9,1961,https://cpu.userbenchmark.com/SpeedTest/606/IntelR-CoreTM-i7-CPU---------940----293GHz
CPU,,Intel,Core i5-1130G7,401,65.9,96,https://cpu.userbenchmark.com/SpeedTest/1418235/11th-Gen-IntelR-CoreTM-i5-1130G7---110GHz
CPU,,Intel,Core i5-2300,402,65.8,17935,https://cpu.userbenchmark.com/SpeedTest/291/IntelR-CoreTM-i5-2300-CPU---280GHz
CPU,FD8350FRHKBOX,AMD,FX-8350,403,65.8,311926,https://cpu.userbenchmark.com/AMD-FX-8350/Rating/1489
CPU,,Intel,Core i7 860,404,65.7,47788,https://cpu.userbenchmark.com/SpeedTest/841/IntelR-CoreTM-i7-CPU---------860----280GHz
CPU,BX80677I37100,Intel,Core i3-7100,405,65.7,56199,https://cpu.userbenchmark.com/Intel-Core-i3-7100/Rating/3891
CPU,BX80646I34350,Intel,Core i3-4350,406,65.7,459,https://cpu.userbenchmark.com/Intel-Core-i3-4350/Rating/2433
CPU,,Intel,Core i7-4710MQ,407,65.6,23358,https://cpu.userbenchmark.com/SpeedTest/9397/IntelR-CoreTM-i7-4710MQ-CPU---250GHz
CPU,,Intel,Core i7-4800MQ,408,65.6,19342,https://cpu.userbenchmark.com/SpeedTest/3437/IntelR-CoreTM-i7-4800MQ-CPU---270GHz
CPU,,Intel,Xeon X3450,409,65.6,3013,https://cpu.userbenchmark.com/SpeedTest/10439/IntelR-XeonR-CPU-----------X3450----267GHz
CPU,FD8370FRHKBOX,AMD,FX-8370,410,65.5,30782,https://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983
CPU,YD2400C5FBBOX,AMD,Ryzen 5 2400G,411,65.5,124857,https://cpu.userbenchmark.com/SpeedTest/433194/AMD-Ryzen-5-2400G-with-Radeon-Vega-Graphics
CPU,,Intel,Core i5-10210U,412,65.5,39509,https://cpu.userbenchmark.com/SpeedTest/819403/IntelR-CoreTM-i5-10210U-CPU---160GHz
CPU,,Intel,Core i7-2960XM,413,65.4,740,https://cpu.userbenchmark.com/SpeedTest/2390/IntelR-CoreTM-i7-2960XM-CPU---270GHz
CPU,,Intel,Core i7-3740QM,414,65.4,11352,https://cpu.userbenchmark.com/SpeedTest/2919/IntelR-CoreTM-i7-3740QM-CPU---270GHz
CPU,BX80646I34360,Intel,Core i3-4360,415,65.4,1647,https://cpu.userbenchmark.com/Intel-Core-i3-4360/Rating/2819
CPU,,Intel,Core i7 930,416,65.3,23297,https://cpu.userbenchmark.com/SpeedTest/79/IntelR-CoreTM-i7-CPU---------930----280GHz
CPU,BX80684G5400,Intel,Pentium Gold G5400,417,65.3,13259,https://cpu.userbenchmark.com/SpeedTest/484278/IntelR-PentiumR-Gold-G5400-CPU---370GHz
CPU,AW8063801106200,Intel,Core i7-3630QM,418,65.3,60902,https://cpu.userbenchmark.com/Intel-Core-i7-3630QM/Rating/626
CPU,CW8064701470702,Intel,Core i7-4700MQ,419,65.3,66711,https://cpu.userbenchmark.com/Intel-Core-i7-4700MQ/Rating/2727
CPU,,Intel,Core i7-4850HQ,420,65.2,754,https://cpu.userbenchmark.com/SpeedTest/7877/IntelR-CoreTM-i7-4850HQ-CPU---230GHz
CPU,,Intel,Core i5-2500S,421,65.1,2538,https://cpu.userbenchmark.com/SpeedTest/1699/IntelR-CoreTM-i5-2500S-CPU---270GHz
CPU,,Intel,Core i5-1035G1,422,65.1,39489,https://cpu.userbenchmark.com/SpeedTest/895407/IntelR-CoreTM-i5-1035G1-CPU---100GHz
CPU,,Intel,Core i7-4710HQ,423,65.1,72520,https://cpu.userbenchmark.com/SpeedTest/11499/IntelR-CoreTM-i7-4710HQ-CPU---250GHz
CPU,,Intel,Core i7-1065G7,424,65,42885,https://cpu.userbenchmark.com/SpeedTest/888368/IntelR-CoreTM-i7-1065G7-CPU---130GHz
CPU,,Intel,Xeon W3530,425,64.9,4824,https://cpu.userbenchmark.com/SpeedTest/3000/IntelR-XeonR-CPU-----------W3530----280GHz
CPU,,Intel,Core i5-3330S,426,64.9,3810,https://cpu.userbenchmark.com/SpeedTest/4366/IntelR-CoreTM-i5-3330S-CPU---270GHz
CPU,,AMD,Ryzen 5 2600H,427,64.8,180,https://cpu.userbenchmark.com/SpeedTest/617618/AMD-Ryzen-5-2600H-with-Radeon-Vega-Graphics
CPU,,Intel,Xeon X3440,428,64.8,6641,https://cpu.userbenchmark.com/SpeedTest/6655/IntelR-XeonR-CPU-----------X3440----253GHz
CPU,BX80605I5750,Intel,Core i5-750,429,64.6,48464,https://cpu.userbenchmark.com/Intel-Core-i5-750/Rating/2773
CPU,,Intel,Core i7-3720QM,430,64.5,9275,https://cpu.userbenchmark.com/SpeedTest/1619/IntelR-CoreTM-i7-3720QM-CPU---260GHz
CPU,FH8068403419422,Intel,Core i3-8109U,431,64.4,1564,https://cpu.userbenchmark.com/SpeedTest/609620/IntelR-CoreTM-i3-8109U-CPU---300GHz
CPU,BX80646I34340,Intel,Core i3-4340,432,64.4,813,https://cpu.userbenchmark.com/Intel-Core-i3-4340/Rating/2877
CPU,AW8063801013511,Intel,Core i7-3610QM,433,64.4,34914,https://cpu.userbenchmark.com/Intel-Core-i7-3610QM/Rating/2730
CPU,BX80662I36300T,Intel,Core i3-6300T,434,64.3,128,https://cpu.userbenchmark.com/SpeedTest/75733/IntelR-CoreTM-i3-6300T-CPU---330GHz
CPU,BX80601920,Intel,Core i7-920,435,64.3,68915,https://cpu.userbenchmark.com/Intel-Core-i7-920/Rating/1981
CPU,,Intel,Core i7-4702MQ,436,64.2,20200,https://cpu.userbenchmark.com/SpeedTest/2674/IntelR-CoreTM-i7-4702MQ-CPU---220GHz
CPU,,Intel,Core i7-4770HQ,437,64.2,1461,https://cpu.userbenchmark.com/SpeedTest/18784/IntelR-CoreTM-i7-4770HQ-CPU---220GHz
CPU,,AMD,Ryzen 9 4900U,438,64.1,1,https://cpu.userbenchmark.com/SpeedTest/1097507/AMD-Ryzen-9-4900U-with-Radeon-Graphics
CPU,,Intel,Core i5-2405S,439,64.1,169,https://cpu.userbenchmark.com/SpeedTest/10048/IntelR-CoreTM-i5-2405S-CPU---250GHz
CPU,,Intel,Core i5-8350U,440,64.1,15589,https://cpu.userbenchmark.com/SpeedTest/388461/IntelR-CoreTM-i5-8350U-CPU---170GHz
CPU,,Intel,Core i7-4750HQ,441,64,4950,https://cpu.userbenchmark.com/SpeedTest/3709/IntelR-CoreTM-i7-4750HQ-CPU---200GHz
CPU,,Intel,Core i5-6300HQ,442,64,53464,https://cpu.userbenchmark.com/SpeedTest/38166/IntelR-CoreTM-i5-6300HQ-CPU---230GHz
CPU,,AMD,Ryzen 7 2800H,443,63.6,56,https://cpu.userbenchmark.com/SpeedTest/667422/AMD-Ryzen-7-2800H-with-Radeon-Vega-Graphics
CPU,,Intel,Core i5-8365U,444,63.5,4572,https://cpu.userbenchmark.com/SpeedTest/774761/IntelR-CoreTM-i5-8365U-CPU---160GHz
CPU,,Intel,Core i5-2400S,445,63.4,9610,https://cpu.userbenchmark.com/SpeedTest/304/IntelR-CoreTM-i5-2400S-CPU---250GHz
CPU,YD1400BBAEBOX,AMD,Ryzen 5 1400,446,63.4,64970,https://cpu.userbenchmark.com/AMD-Ryzen-5-1400/Rating/3922
CPU,FJ8068404064604,Intel,Core i5-8265U,447,63.4,76178,https://cpu.userbenchmark.com/SpeedTest/566107/IntelR-CoreTM-i5-8265U-CPU---160GHz
CPU,BX80662I36100,Intel,Core i3-6100,448,63.4,95494,https://cpu.userbenchmark.com/Intel-Core-i3-6100/Rating/3511
CPU,CM8068403360212,Intel,Pentium G5400T,449,63.3,144,https://cpu.userbenchmark.com/SpeedTest/528812/IntelR-PentiumR-Gold-G5400T-CPU---310GHz
CPU,FJ8068404064405,Intel,Core i7-8565U,450,63.3,73016,https://cpu.userbenchmark.com/SpeedTest/591977/IntelR-CoreTM-i7-8565U-CPU---180GHz
CPU,,Intel,Core i7-7567U,451,63.2,1797,https://cpu.userbenchmark.com/SpeedTest/219709/IntelR-CoreTM-i7-7567U-CPU---350GHz
CPU,,Intel,Core i3-1115G4,452,63.1,3705,https://cpu.userbenchmark.com/SpeedTest/1333512/11th-Gen-IntelR-CoreTM-i3-1115G4---300GHz
CPU,,AMD,FX-6350 Six-Core,453,63,28219,https://cpu.userbenchmark.com/SpeedTest/713/AMD-FXtm-6350-Six-Core-Processor
CPU,BX80646I34330,Intel,Core i3-4330,454,63,5960,https://cpu.userbenchmark.com/Intel-Core-i3-4330/Rating/2876
CPU,,Intel,Core i7-3615QM,455,63,2383,https://cpu.userbenchmark.com/SpeedTest/806/IntelR-CoreTM-i7-3615QM-CPU---230GHz
CPU,,AMD,Phenom II X4 980,456,62.9,1072,https://cpu.userbenchmark.com/SpeedTest/5445/AMD-Phenomtm-II-X4-980-Processor
CPU,BX80646I34170,Intel,Core i3-4170,457,62.8,42668,https://cpu.userbenchmark.com/SpeedTest/28214/IntelR-CoreTM-i3-4170-CPU---370GHz
CPU,HDE00ZFBGRBOX,AMD,Phenom II X6 1100T,458,62.8,12226,https://cpu.userbenchmark.com/AMD-Phenom-II-X6-1100T/Rating/2004
CPU,,Intel,Xeon W3520,459,62.8,6279,https://cpu.userbenchmark.com/SpeedTest/3585/IntelR-XeonR-CPU-----------W3520----267GHz
CPU,,Intel,Xeon E5540,460,62.7,436,https://cpu.userbenchmark.com/SpeedTest/13822/IntelR-XeonR-CPU-----------E5540----253GHz
CPU,,Intel,Core i5-8250U,461,62.6,204595,https://cpu.userbenchmark.com/SpeedTest/338266/IntelR-CoreTM-i5-8250U-CPU---160GHz
CPU,BX80677G4600,Intel,Pentium G4600,462,62.6,15186,https://cpu.userbenchmark.com/Intel-Pentium-G4600/Rating/3894
CPU,,Intel,Core i7-3612QM,463,62.6,10130,https://cpu.userbenchmark.com/SpeedTest/329/IntelR-CoreTM-i7-3612QM-CPU---210GHz
CPU,FD8320FRHKBOX,AMD,FX-8320,464,62.5,123979,https://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983
CPU,BX80646I34160,Intel,Core i3-4160,465,62.5,45897,https://cpu.userbenchmark.com/Intel-Core-i3-4160/Rating/2816
CPU,,AMD,FX-8310,466,62.3,1543,https://cpu.userbenchmark.com/SpeedTest/18534/AMD-FXtm-8310-Eight-Core-Processor
CPU,,Intel,Core i7-3632QM,467,62.3,24698,https://cpu.userbenchmark.com/SpeedTest/36/IntelR-CoreTM-i7-3632QM-CPU---220GHz
CPU,,Intel,Core i7-3635QM,468,62.3,2627,https://cpu.userbenchmark.com/SpeedTest/2465/IntelR-CoreTM-i7-3635QM-CPU---240GHz
CPU,YD1200BBAEBOX,AMD,Ryzen 3 1200,469,62.2,75887,https://cpu.userbenchmark.com/AMD-Ryzen-3-1200/Rating/3931
CPU,,Intel,Core i7-2920XM,470,62.2,859,https://cpu.userbenchmark.com/SpeedTest/459/IntelR-CoreTM-i7-2920XM-CPU---250GHz
CPU,,AMD,Phenom II X4 B65,471,62.2,209,https://cpu.userbenchmark.com/SpeedTest/6054/AMD-Phenomtm-II-X4-B65-Processor
CPU,,Intel,Core i7-8665U,472,62.1,7208,https://cpu.userbenchmark.com/SpeedTest/740553/IntelR-CoreTM-i7-8665U-CPU---190GHz
CPU,,Intel,Core i3-6098P,473,62.1,5013,https://cpu.userbenchmark.com/SpeedTest/80177/IntelR-CoreTM-i3-6098P-CPU---360GHz
CPU,FD8150FRGUBOX,AMD,FX-8150,474,61.9,21050,https://cpu.userbenchmark.com/AMD-FX-8150/Rating/2006
CPU,,Intel,Core i7-4702HQ,475,61.9,3226,https://cpu.userbenchmark.com/SpeedTest/297/IntelR-CoreTM-i7-4702HQ-CPU---220GHz
CPU,,Intel,Xeon X3430,476,61.6,3487,https://cpu.userbenchmark.com/SpeedTest/5225/IntelR-XeonR-CPU-----------X3430----240GHz
CPU,,AMD,FX-8300,477,61.6,45894,https://cpu.userbenchmark.com/SpeedTest/7163/AMD-FXtm-8300-Eight-Core-Processor
CPU,BX80677G4560,Intel,Pentium G4560,478,61.6,66291,https://cpu.userbenchmark.com/Intel-Pentium-G4560/Rating/3892
CPU,FD837EWMHKBOX,AMD,FX-8370E,479,61.6,5003,https://cpu.userbenchmark.com/AMD-FX-8370E/Rating/2984
CPU,BX80646I34150,Intel,Core i3-4150,480,61.6,35552,https://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309
CPU,,AMD,Phenom II X4 975,481,61.5,1150,https://cpu.userbenchmark.com/SpeedTest/3020/AMD-Phenomtm-II-X4-975-Processor
CPU,,Intel,Core i5-7260U,482,61.5,2368,https://cpu.userbenchmark.com/SpeedTest/269906/IntelR-CoreTM-i5-7260U-CPU---220GHz
CPU,,Intel,Core i7-2860QM,483,61.5,3720,https://cpu.userbenchmark.com/SpeedTest/103/IntelR-CoreTM-i7-2860QM-CPU---250GHz
CPU,,AMD,Athlon II X4 555,484,61.3,114,https://cpu.userbenchmark.com/SpeedTest/12528/AMD-Athlontm-II-X4-555-Processor
CPU,,Intel,Core i7-8550U,485,61.2,168145,https://cpu.userbenchmark.com/SpeedTest/320742/IntelR-CoreTM-i7-8550U-CPU---180GHz
CPU,FD832EWMHKBOX,AMD,FX-8320E,486,61.2,33824,https://cpu.userbenchmark.com/AMD-FX-8320E/Rating/2985
CPU,,Intel,Core i7-2760QM,487,61.1,8857,https://cpu.userbenchmark.com/SpeedTest/949/IntelR-CoreTM-i7-2760QM-CPU---240GHz
CPU,,Intel,Xeon E5-2620 v2,488,61.1,2005,https://cpu.userbenchmark.com/SpeedTest/4718/IntelR-XeonR-CPU-E5-2620-v2---210GHz
CPU,,AMD,Phenom II X6 1090T,489,61.1,25278,https://cpu.userbenchmark.com/SpeedTest/417/AMD-Phenomtm-II-X6-1090T-Processor
CPU,CM8068403377713,Intel,Pentium G5500T,490,61.1,49,https://cpu.userbenchmark.com/SpeedTest/519437/IntelR-PentiumR-Gold-G5500T-CPU---320GHz
CPU,,Intel,Core i5-1035G4,491,61,8461,https://cpu.userbenchmark.com/SpeedTest/921077/IntelR-CoreTM-i5-1035G4-CPU---110GHz
CPU,,AMD,FX-6200 Six-Core,492,60.9,5096,https://cpu.userbenchmark.com/SpeedTest/2658/AMD-FXtm-6200-Six-Core-Processor
CPU,,Intel,Core i7-4712HQ,493,60.9,4653,https://cpu.userbenchmark.com/SpeedTest/10973/IntelR-CoreTM-i7-4712HQ-CPU---230GHz
CPU,,Intel,Core i7-8650U,494,60.9,37254,https://cpu.userbenchmark.com/SpeedTest/353957/IntelR-CoreTM-i7-8650U-CPU---190GHz
CPU,,Intel,Core2 Extreme X9770,495,60.9,477,https://cpu.userbenchmark.com/SpeedTest/10543/IntelR-CoreTM2-Extreme-CPU-X9770----320GHz
CPU,BX80677I37100T,Intel,Core i3-7100T,496,60.8,2477,https://cpu.userbenchmark.com/SpeedTest/230301/IntelR-CoreTM-i3-7100T-CPU---340GHz
CPU,,Intel,Core i3-2125,497,60.6,586,https://cpu.userbenchmark.com/SpeedTest/3545/IntelR-CoreTM-i3-2125-CPU---330GHz
CPU,,Intel,Xeon E5530,498,60.6,583,https://cpu.userbenchmark.com/SpeedTest/4018/IntelR-XeonR-CPU-----------E5530----240GHz
CPU,,Intel,Xeon E5-1603 0,499,60.6,2686,https://cpu.userbenchmark.com/SpeedTest/9880/IntelR-XeonR-CPU-E5-1603-0---280GHz
CPU,FD6300WMHKBOX,AMD,FX-6300,500,60.6,242821,https://cpu.userbenchmark.com/AMD-FX-6300/Rating/1555
CPU,FD4350FRHKBOX,AMD,FX-4350,501,60.5,10835,https://cpu.userbenchmark.com/AMD-FX-4350/Rating/2880
CPU,,Intel,Core i7-5557U,502,60.4,1424,https://cpu.userbenchmark.com/SpeedTest/27386/IntelR-CoreTM-i7-5557U-CPU---310GHz
CPU,BX80646I34130,Intel,Core i3-4130,503,60.3,42701,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621
CPU,,AMD,Phenom II X4 970,504,60.2,1994,https://cpu.userbenchmark.com/SpeedTest/2231/AMD-Phenomtm-II-X4-970-Processor
CPU,,AMD,Phenom II X6 1075T,505,60.2,4134,https://cpu.userbenchmark.com/SpeedTest/913/AMD-Phenomtm-II-X6-1075T-Processor
CPU,,Intel,Core i7-2820QM,506,60.2,5075,https://cpu.userbenchmark.com/SpeedTest/3145/IntelR-CoreTM-i7-2820QM-CPU---230GHz
CPU,,Intel,Core i5-1035G7,507,60.1,3585,https://cpu.userbenchmark.com/SpeedTest/920409/IntelR-CoreTM-i5-1035G7-CPU---120GHz
CPU,,Intel,Core i3-3250,508,60.1,3476,https://cpu.userbenchmark.com/SpeedTest/4950/IntelR-CoreTM-i3-3250-CPU---350GHz
CPU,,Intel,Core i7 X 940,509,60,515,https://cpu.userbenchmark.com/SpeedTest/2801/IntelR-CoreTM-i7-CPU-------X-940----213GHz
CPU,CM8067703016117,Intel,Pentium G4560T,510,60,378,https://cpu.userbenchmark.com/SpeedTest/467086/IntelR-PentiumR-CPU-G4560T---290GHz
CPU,,AMD,Phenom II X4 B60,511,59.9,1335,https://cpu.userbenchmark.com/SpeedTest/8154/AMD-Phenomtm-II-X4-B60-Processor
CPU,BX80637I33225,Intel,Core i3-3225,512,59.8,2972,https://cpu.userbenchmark.com/Intel-Core-i3-3225/Rating/1488
CPU,BX80662G4520,Intel,Pentium G4520,513,59.7,345,https://cpu.userbenchmark.com/Intel-Pentium-G4520/Rating/3537
CPU,,Intel,Core i5-4570T,514,59.6,3917,https://cpu.userbenchmark.com/SpeedTest/6853/IntelR-CoreTM-i5-4570T-CPU---290GHz
CPU,,Intel,Core i7-4610M,515,59.6,4106,https://cpu.userbenchmark.com/SpeedTest/11649/IntelR-CoreTM-i7-4610M-CPU---300GHz
CPU,,Intel,Xeon E5620,516,59.6,2771,https://cpu.userbenchmark.com/SpeedTest/6971/IntelR-XeonR-CPU-----------E5620----240GHz
CPU,,Intel,Pentium G3470,517,59.3,123,https://cpu.userbenchmark.com/SpeedTest/28614/IntelR-PentiumR-CPU-G3470---360GHz
CPU,YD240GC6FBBOX,AMD,Athlon 240GE,518,59.3,430,https://cpu.userbenchmark.com/SpeedTest/705151/AMD-Athlon-240GE-with-Radeon-Vega-Graphics
CPU,,Intel,Xeon E5-2630 0,519,59.2,1627,https://cpu.userbenchmark.com/SpeedTest/6512/IntelR-XeonR-CPU-E5-2630-0---230GHz
CPU,HDZ965FBGMBOX,AMD,Phenom II X4 965,520,59.1,46872,https://cpu.userbenchmark.com/AMD-Phenom-II-X4-965/Rating/606
CPU,,Intel,Core i3-3240,521,59.1,33767,https://cpu.userbenchmark.com/SpeedTest/2133/IntelR-CoreTM-i3-3240-CPU---340GHz
CPU,,Intel,Xeon E5520,522,59,1326,https://cpu.userbenchmark.com/SpeedTest/5884/IntelR-XeonR-CPU-----------E5520----227GHz
CPU,,Intel,Core i7-2670QM,523,59,48522,https://cpu.userbenchmark.com/Intel-Core-i7-2670QM/Rating/1982
CPU,BX80662I36100T,Intel,Core i3-6100T,524,58.9,5065,https://cpu.userbenchmark.com/SpeedTest/40317/IntelR-CoreTM-i3-6100T-CPU---320GHz
CPU,,Intel,Core i7-7500U,525,58.9,143011,https://cpu.userbenchmark.com/SpeedTest/171274/IntelR-CoreTM-i7-7500U-CPU---270GHz
CPU,,Intel,Core i3-2105,526,58.8,985,https://cpu.userbenchmark.com/SpeedTest/2747/IntelR-CoreTM-i3-2105-CPU---310GHz
CPU,,Intel,Xeon L5520,527,58.8,160,https://cpu.userbenchmark.com/SpeedTest/6285/IntelR-XeonR-CPU-----------L5520----227GHz
CPU,,Intel,Core i7-2720QM,528,58.8,7570,https://cpu.userbenchmark.com/SpeedTest/532/IntelR-CoreTM-i7-2720QM-CPU---220GHz
CPU,,AMD,Ryzen 7 3750H,529,58.8,33606,https://cpu.userbenchmark.com/SpeedTest/786211/AMD-Ryzen-7-3750H-with-Radeon-Vega-Mobile-Gfx
CPU,,Intel,Xeon E5-2620 0,530,58.7,2952,https://cpu.userbenchmark.com/SpeedTest/5895/IntelR-XeonR-CPU-E5-2620-0---200GHz
CPU,,Intel,Core i3-10110U,531,58.7,7129,https://cpu.userbenchmark.com/SpeedTest/915083/IntelR-CoreTM-i3-10110U-CPU---210GHz
CPU,,Intel,Core i3-2130,532,58.7,7333,https://cpu.userbenchmark.com/SpeedTest/424/IntelR-CoreTM-i3-2130-CPU---340GHz
CPU,,Intel,Core i3-7167U,533,58.6,37,https://cpu.userbenchmark.com/SpeedTest/357115/IntelR-CoreTM-i3-7167U-CPU---280GHz
CPU,YD3000C6FHBOX,AMD,Athlon 3000G,534,58.6,8058,https://cpu.userbenchmark.com/SpeedTest/968952/AMD-Athlon-3000G-with-Radeon-Vega-Graphics
CPU,,AMD,FX-8120,535,58.6,24980,https://cpu.userbenchmark.com/SpeedTest/173/AMD-FXtm-8120-Eight-Core-Processor
CPU,HDT55TFBGRBOX,AMD,Phenom II X6 1055T,536,58.5,23711,https://cpu.userbenchmark.com/AMD-Phenom-II-X6-1055T/Rating/2003
CPU,,Intel,Core i3-1005G1,537,58.4,17073,https://cpu.userbenchmark.com/SpeedTest/906918/IntelR-CoreTM-i3-1005G1-CPU---120GHz
CPU,,Intel,Xeon X5470,538,58.4,1356,https://cpu.userbenchmark.com/SpeedTest/14102/IntelR-XeonR-CPU-----------X5470----333GHz
CPU,,Intel,Core i7-5550U,539,58.4,98,https://cpu.userbenchmark.com/SpeedTest/203876/IntelR-CoreTM-i7-5550U-CPU---200GHz
CPU,,Intel,Core i3-2120,540,58.3,69504,https://cpu.userbenchmark.com/SpeedTest/2227/IntelR-CoreTM-i3-2120-CPU---330GHz
CPU,,Intel,Core i3-3220,541,58.3,64984,https://cpu.userbenchmark.com/SpeedTest/272/IntelR-CoreTM-i3-3220-CPU---330GHz
CPU,,AMD,FX-4170 Quad-Core,542,58.2,4067,https://cpu.userbenchmark.com/SpeedTest/114/AMD-FXtm-4170-Quad-Core-Processor
CPU,,Intel,Core i3-3210,543,58.2,6503,https://cpu.userbenchmark.com/SpeedTest/3090/IntelR-CoreTM-i3-3210-CPU---320GHz
CPU,,Intel,Pentium G3460,544,58.2,1089,https://cpu.userbenchmark.com/Intel-Pentium-G3460/Rating/2818
CPU,FF8062700837005,Intel,Core i7-2630QM,545,58.2,37566,https://cpu.userbenchmark.com/Intel-Core-i7-2630QM/Rating/2729
CPU,,AMD,Ryzen 5 3550H,546,58.1,52034,https://cpu.userbenchmark.com/SpeedTest/718601/AMD-Ryzen-5-3550H-with-Radeon-Vega-Mobile-Gfx
CPU,YD220GC6FBBOX,AMD,Athlon 220GE,547,58,490,https://cpu.userbenchmark.com/SpeedTest/700311/AMD-Athlon-220GE-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-2675QM,548,57.8,969,https://cpu.userbenchmark.com/SpeedTest/597/IntelR-CoreTM-i7-2675QM-CPU---220GHz
CPU,,Intel,Core X 920,549,57.7,70,https://cpu.userbenchmark.com/SpeedTest/7179/IntelR-CoreTM-CPU----------X-920----200GHz
CPU,,AMD,Phenom II X4 960T,550,57.7,3999,https://cpu.userbenchmark.com/SpeedTest/1813/AMD-Phenomtm-II-X4-960T-Processor
CPU,,AMD,A10-6790K APU (2013 D.Ri),551,57.7,1944,https://cpu.userbenchmark.com/SpeedTest/13499/AMD-A10-6790K-APU-with-Radeontm-HD-Graphics
